,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER
4058,227.0,3759.848908,1.0,7472.37,6845.82,626.55,0.0,1.0,1.0,0.75,0.0,0.0,54.0,8500.0,5001.440215,926.454371,0.083333,12.0,1
4059,1637.0,6.525943,0.285714,290.5,0.0,290.5,0.0,1.0,0.0,0.857143,0.0,0.0,7.0,2000.0,474.469741,16.087082,0.0,7.0,4
4060,2939.0,320.35306,1.0,2542.61,696.08,1846.53,0.0,1.0,0.583333,1.0,0.0,0.0,27.0,7500.0,3158.530331,192.272514,0.5,12.0,1
4061,3059.0,45.295495,1.0,451.01,0.0,451.01,0.0,1.0,0.0,1.0,0.0,0.0,78.0,7500.0,481.372024,172.53607,0.666667,12.0,4
4062,3085.0,8809.504736,1.0,25378.36,20646.07,4732.29,0.0,1.0,1.0,1.0,0.0,0.0,136.0,14500.0,25825.32482,2921.628286,0.0,12.0,1
4063,3469.0,70.963378,1.0,759.73,432.37,327.36,0.0,1.0,1.0,0.916667,0.0,0.0,25.0,7800.0,691.394748,181.926756,0.75,12.0,1
4064,4007.0,6460.838794,1.0,6814.47,6814.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,13000.0,1917.817732,1643.130029,0.0,12.0,3
4065,4493.0,111.449845,1.0,1389.94,0.0,1389.94,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1300.0,1356.270465,167.215217,1.0,12.0,4
4066,5109.0,0.19009,0.090909,267.0,0.0,267.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,198.562574,113.833755,0.0,12.0,4
4067,5975.0,1035.03102,1.0,704.17,0.0,704.17,0.0,1.0,0.0,1.0,0.0,0.0,33.0,3400.0,274.26228,272.890448,0.0,12.0,4
4068,6049.0,7803.470739,1.0,7184.73,6519.19,665.54,0.0,1.0,0.583333,0.916667,0.0,0.0,78.0,11500.0,2250.502094,3745.116848,0.0,12.0,1
4069,6445.0,1088.936666,1.0,724.98,91.93,633.05,0.0,1.0,0.083333,1.0,0.0,0.0,20.0,1000.0,902.612608,1454.523477,0.0,12.0,1
4070,7325.0,102.751154,1.0,1063.69,0.0,1063.69,0.0,1.0,0.0,1.0,0.0,0.0,29.0,7000.0,1928.089519,164.687639,0.454545,12.0,4
4071,7657.0,43.561434,1.0,391.32,0.0,391.32,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,357.097464,171.020193,0.9,12.0,4
4072,8493.0,69.4432,1.0,368.16,0.0,368.16,0.0,1.0,0.0,1.0,0.0,0.0,32.0,2500.0,153.124113,143.416453,0.083333,12.0,4
4073,8653.0,1212.812748,1.0,397.44,0.0,397.44,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,1738.449943,283.392145,0.0,12.0,4
4074,8909.0,555.131027,1.0,1586.45,1111.6,474.85,0.0,1.0,0.416667,1.0,0.0,0.0,51.0,5500.0,3219.285764,244.624549,0.416667,12.0,1
4075,1161.0,398.341908,0.272727,0.0,0.0,0.0,3623.583341,0.0,0.0,0.0,0.083333,2.0,0.0,18000.0,7705.86499,166.965184,0.0,12.0,0
4076,3147.0,3188.47034,1.0,0.0,0.0,0.0,1673.75234,0.0,0.0,0.0,0.083333,1.0,0.0,4500.0,715.12033,1220.49839,0.0,12.0,0
4077,3269.0,482.671967,1.0,0.0,0.0,0.0,18.976859,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,132.659676,266.857429,0.0,12.0,0
4078,5209.0,1874.843394,1.0,0.0,0.0,0.0,120.178123,0.0,0.0,0.0,0.083333,1.0,0.0,2100.0,444.783009,671.420908,0.0,12.0,0
4079,5365.0,1089.795044,1.0,0.0,0.0,20.0,38.249993,0.0,0.0,0.166667,0.083333,1.0,1.0,1200.0,284.731156,331.10383,0.0,12.0,0
4080,8931.0,837.631184,1.0,0.0,0.0,0.0,867.928181,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,47.1444,5413.385529,0.0,12.0,0
4081,1641.0,1.097736,0.272727,343.82,0.0,343.82,169.355104,0.833333,0.0,0.833333,0.083333,1.0,10.0,4000.0,169.895641,9.801394,0.0,12.0,4
4082,5437.0,2.299436,0.181818,1337.18,86.6,1250.58,181.491612,1.0,0.166667,0.916667,0.083333,1.0,23.0,4500.0,1686.830156,27.398111,0.0,12.0,4
4083,6575.0,2041.480046,1.0,7323.38,4944.88,2378.5,191.331735,1.0,0.833333,0.75,0.083333,1.0,81.0,3000.0,3792.095079,1737.893866,0.083333,12.0,1
4084,8169.0,1228.217369,1.0,836.4,0.0,836.4,382.163862,1.0,0.0,1.0,0.083333,1.0,24.0,1400.0,1163.702341,758.120882,0.0,12.0,2
4085,657.0,3509.710886,1.0,0.0,0.0,0.0,3448.87085,0.0,0.0,0.0,0.090909,1.0,0.0,6000.0,811.884107,833.953708,0.0,11.0,0
4086,8239.0,2269.800656,0.714286,0.0,0.0,0.0,3359.844146,0.0,0.0,0.0,0.142857,3.0,0.0,3500.0,403.640958,967.007841,0.0,7.0,0
4087,1617.0,216.184011,0.454545,0.0,0.0,0.0,948.380744,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,243.64342,173.667325,0.0,12.0,0
4088,4013.0,2857.598022,0.636364,0.0,0.0,0.0,5423.546535,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,10794.66803,2053.136994,0.166667,12.0,0
4089,7961.0,2757.097566,1.0,1533.04,384.04,1149.0,686.790836,0.5,0.083333,0.416667,0.166667,2.0,7.0,3000.0,767.851514,8608.53291,0.0,12.0,2
4090,5885.0,1646.38453,1.0,1047.34,1047.34,0.0,146.650389,0.583333,0.583333,0.0,0.166667,2.0,51.0,3000.0,462.848132,497.408854,0.0,12.0,3
4091,331.0,1625.118547,1.0,2908.35,956.83,1951.52,1029.560342,0.916667,0.333333,0.75,0.166667,4.0,40.0,3500.0,763.750978,1125.042573,0.0,12.0,2
4092,1433.0,3891.346976,1.0,3629.8,50.0,3579.8,2538.561644,1.0,0.083333,1.0,0.166667,5.0,254.0,7500.0,8259.411897,4725.470314,0.083333,12.0,2
4093,6799.0,3414.780266,1.0,0.0,0.0,0.0,8264.603438,0.0,0.0,0.0,0.181818,9.0,0.0,9000.0,718.95107,1160.439791,0.0,11.0,0
4094,3605.0,1307.177673,1.0,0.0,0.0,0.0,435.240217,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,857.062706,375.080858,0.0,12.0,0
4095,4851.0,4198.61809,0.727273,17.3,17.3,0.0,2845.86846,0.083333,0.083333,0.0,0.25,6.0,1.0,8954.545455,10226.60176,1024.126428,0.1,12.0,0
4096,2725.0,957.289879,0.818182,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333,0.25,12.0,2.0,3000.0,196.163184,353.354446,0.0,12.0,0
4097,3457.0,2702.523396,1.0,229.25,0.0,229.25,4214.846529,0.583333,0.0,0.583333,0.25,8.0,7.0,7500.0,1563.077507,643.744567,0.0,12.0,2
4098,2803.0,1990.482788,0.818182,55.0,55.0,0.0,5807.425413,0.090909,0.090909,0.0,0.272727,6.0,1.0,3500.0,3170.513718,759.519555,0.0,11.0,0
4099,7893.0,5729.703345,1.0,265.0,265.0,0.0,3543.64492,0.090909,0.090909,0.0,0.272727,6.0,1.0,14000.0,11707.95352,1162.329835,0.0,11.0,0
4100,8277.0,2408.162021,1.0,0.0,0.0,0.0,615.181965,0.0,0.0,0.0,0.333333,5.0,0.0,2500.0,516.675665,810.048137,0.0,12.0,0
4101,4693.0,862.413024,1.0,108.0,0.0,108.0,925.602681,0.333333,0.0,0.333333,0.333333,10.0,4.0,1000.0,1151.18815,2977.301882,0.0,12.0,0
4102,8489.0,2709.099711,1.0,354.92,354.92,0.0,340.821615,0.25,0.25,0.0,0.416667,6.0,3.0,8500.0,997.929231,642.622594,0.0,12.0,0
4103,573.0,3178.011925,0.875,0.0,0.0,0.0,4754.93083,0.0,0.0,0.0,0.5,10.0,0.0,5000.0,522.525519,646.37505,0.0,8.0,0
4104,5917.0,5086.333429,1.0,548.89,548.89,0.0,7298.31132,0.166667,0.166667,0.0,0.5,11.0,3.0,8500.0,7327.589749,1146.630327,0.0,12.0,0
4105,6907.0,1492.606493,0.777778,0.0,0.0,0.0,2361.57578,0.0,0.0,0.0,0.555556,17.0,0.0,2500.0,543.321868,478.995513,0.0,9.0,0
4106,7607.0,2271.907354,1.0,0.0,0.0,0.0,1253.401339,0.0,0.0,0.0,0.583333,9.0,0.0,2500.0,1358.997158,632.612856,0.0,12.0,0
4107,8045.0,7764.210895,1.0,90.0,90.0,0.0,4032.071583,0.083333,0.083333,0.0,0.583333,13.0,1.0,11150.0,1566.916181,2091.528879,0.0,12.0,0
4108,989.0,8033.907466,1.0,159.0,159.0,0.0,3983.763805,0.083333,0.083333,0.0,0.75,24.0,1.0,9000.0,1620.868564,2568.327034,0.0,12.0,0
4109,8913.0,3797.995726,1.0,0.0,0.0,0.0,17278.53864,0.0,0.0,0.0,0.833333,56.0,0.0,12000.0,15884.69746,1078.537276,0.166667,12.0,0
4110,219.0,4931.331857,1.0,901.42,646.07,255.35,8530.648614,0.625,0.375,0.25,0.875,37.0,9.0,12000.0,8113.297346,1012.415961,0.0,8.0,2
4111,1675.0,1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,492.089429,437.099794,0.0,12.0,3
4112,2209.0,1327.653853,1.0,20.9,20.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,287.690115,483.2481,0.0,12.0,3
4113,2747.0,1.310749,0.090909,29.9,29.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,38.718362,18.928972,0.0,12.0,3
4114,3913.0,3.744802,0.272727,154.5,154.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3800.0,178.897596,30.229283,0.0,12.0,3
4115,8463.0,18.306211,0.272727,162.01,162.01,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,7000.0,266.822736,66.24596,0.0,12.0,3
4116,8669.0,12.472571,0.727273,87.67,87.67,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,5.0,2000.0,123.304221,86.6785,0.0,12.0,3
4117,4935.0,132.73446,0.1,2190.0,2190.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2500.0,2.389583,247.0593218,0.0,10.0,3
4118,2757.0,863.130387,1.0,37.3,37.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1000.0,164.343581,176.441403,0.0,12.0,3
4119,5307.0,38.316222,0.272727,436.75,0.0,436.75,0.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,1634.962881,139.00528,1.0,12.0,4
4120,5779.0,21.187313,0.272727,319.41,0.0,319.41,0.0,0.25,0.0,0.166667,0.0,0.0,6.0,6000.0,135.546054,29.013477,0.083333,12.0,4
4121,8861.0,422.723099,0.727273,344.86,344.86,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,8500.0,1499.598264,185.217625,0.0,12.0,3
4122,3427.0,8.68618,0.454545,55.72,0.0,55.72,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,155.849599,139.831502,0.333333,12.0,4
4124,6329.0,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0.0,15.0,4000.0,3773.727455,169.879335,1.0,12.0,1
4125,7473.0,86.793633,1.0,387.41,387.41,0.0,0.0,0.5,0.5,0.0,0.0,0.0,5.0,2500.0,37.014298,53.264985,0.0,6.0,3
4126,413.0,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0.0,12.0,6500.0,1206.81188,99.372848,0.333333,12.0,4
4127,5551.0,697.141393,1.0,1027.28,567.0,460.28,0.0,0.583333,0.083333,0.416667,0.0,0.0,13.0,2000.0,1822.954828,175.169946,0.0,12.0,1
4128,8233.0,16.976117,0.454545,424.99,0.0,424.99,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,5000.0,603.395705,77.553281,0.5,12.0,4
4129,8539.0,70.457831,0.818182,1146.59,650.78,495.81,0.0,0.666667,0.166667,0.5,0.0,0.0,14.0,4500.0,904.796957,82.491959,0.5,12.0,1
4130,583.0,634.088475,0.75,2194.29,2065.25,129.04,0.0,0.75,0.625,0.375,0.0,0.0,14.0,10000.0,408.701268,201.735817,0.2,8.0,1
4131,7667.0,2389.347926,1.0,382.5,0.0,382.5,0.0,0.75,0.0,0.75,0.0,0.0,9.0,2500.0,1118.260439,1642.929308,0.0,12.0,4
4132,3965.0,182.171771,1.0,270.65,45.65,225.0,0.0,0.833333,0.083333,0.75,0.0,0.0,10.0,1000.0,216.489485,190.287126,0.0,12.0,4
4133,6841.0,13.363762,0.428571,238.9,0.0,238.9,0.0,0.857143,0.0,0.714286,0.0,0.0,9.0,1000.0,197.86349,68.752646,1.0,7.0,4
4134,4791.0,202.326177,0.888889,1800.0,0.0,1800.0,0.0,0.888889,0.0,0.888889,0.0,0.0,9.0,1000.0,1502.595015,144.69691,0.571429,9.0,4
4135,2871.0,7.047482,0.545455,321.07,321.07,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,3000.0,285.785253,52.529089,0.0,12.0,3
4136,511.0,5925.120611,1.0,1763.89,258.43,1505.46,0.0,1.0,0.25,1.0,0.0,0.0,195.0,6500.0,2557.841292,2268.544117,0.0,12.0,1
4137,1015.0,3128.61332,1.0,3875.71,2244.32,1631.39,0.0,1.0,0.916667,1.0,0.0,0.0,98.0,6500.0,1628.411065,1548.159984,0.0,12.0,1
4138,1577.0,1.632453,0.363636,1985.62,0.0,1985.62,0.0,1.0,0.0,1.0,0.0,0.0,41.0,7500.0,1792.109113,0.261984,0.0,12.0,4
4139,1945.0,158.038938,1.0,1780.83,1697.47,83.36,0.0,1.0,1.0,0.166667,0.0,0.0,51.0,4500.0,1892.999476,168.906777,1.0,12.0,1
4140,1979.0,1246.393805,1.0,1757.47,907.05,850.42,0.0,1.0,0.416667,1.0,0.0,0.0,80.0,5000.0,1254.376139,309.542834,0.0,12.0,1
4141,2745.0,15.449607,0.818182,574.75,0.0,574.75,0.0,1.0,0.0,0.909091,0.0,0.0,11.0,1000.0,560.219458,17.826933,0.0,11.0,4
4142,2793.0,24.635116,1.0,205.92,0.0,205.92,0.0,1.0,0.0,0.888889,0.0,0.0,9.0,1500.0,189.085208,117.723479,0.857143,9.0,4
4143,2975.0,7938.559134,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0.0,98.0,12500.0,2657.856602,1912.298544,0.0,12.0,1
4144,2991.0,12.169653,1.0,187.32,0.0,187.32,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,182.885361,162.175616,1.0,12.0,4
4145,3257.0,680.889818,1.0,2445.24,2253.76,191.48,0.0,1.0,1.0,0.333333,0.0,0.0,36.0,3400.0,2082.619124,192.20043,0.0,12.0,1
4146,3607.0,10.096031,1.0,184.92,0.0,184.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,185.189285,129.992635,0.545455,12.0,4
4147,3705.0,2549.128288,1.0,13771.63,4503.31,9268.32,0.0,1.0,0.5,1.0,0.0,0.0,83.0,14500.0,16826.42443,451.636081,0.25,12.0,1
4148,4515.0,964.09998,1.0,1074.96,0.0,1074.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,446.368432,1192.827241,0.0,12.0,4
4149,5007.0,1135.629139,1.0,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,364.300862,449.07262,0.0,12.0,4
4150,5527.0,8.27913,0.454545,670.0,0.0,670.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,2500.0,703.772949,43.259694,0.090909,12.0,4
4151,6191.0,30.350623,1.0,341.48,0.0,341.48,0.0,1.0,0.0,1.0,0.0,0.0,15.0,4000.0,381.231169,178.836103,0.916667,12.0,4
4152,6619.0,73.243985,1.0,797.2,644.8,152.4,0.0,1.0,0.333333,1.0,0.0,0.0,16.0,1200.0,645.795684,140.715638,0.454545,12.0,1
4153,7075.0,262.106758,1.0,2625.84,2625.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,4500.0,2489.949174,167.452035,1.0,12.0,1
4154,7107.0,64.677565,1.0,363.71,363.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6000.0,343.104512,171.000625,0.083333,12.0,3
4155,7339.0,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,712.149153,54.79166,0.0,12.0,4
4156,8243.0,1450.599152,1.0,2763.84,1434.43,1329.41,0.0,1.0,0.714286,0.857143,0.0,0.0,98.0,2000.0,343.918862,1339.665316,0.0,7.0,1
4157,8857.0,15.978538,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,132.182438,130.9779,0.181818,12.0,4
4158,3295.0,666.314773,0.545455,0.0,0.0,0.0,1435.898249,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,444.852002,486.647187,0.0,12.0,0
4159,7313.0,1061.439175,1.0,0.0,0.0,0.0,137.757459,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,446.265741,238.961902,0.0,12.0,0
4160,8847.0,533.990908,0.545455,1286.1,1129.82,156.28,95.526303,0.5,0.25,0.416667,0.083333,1.0,29.0,1200.0,55.766782,739.571101,0.0,12.0,2
4161,4705.0,863.821682,1.0,145.81,0.0,145.81,315.650923,0.583333,0.0,0.5,0.083333,1.0,7.0,1000.0,520.56678,1598.733913,0.0,12.0,4
4162,2203.0,784.627873,1.0,641.0,641.0,0.0,913.146344,0.916667,0.916667,0.0,0.083333,1.0,12.0,1800.0,1657.991354,288.038151,0.0,12.0,3
4163,941.0,137.864267,0.272727,237.24,0.0,237.24,1113.534935,1.0,0.0,1.0,0.083333,2.0,12.0,1200.0,1232.901419,109.853069,0.0,12.0,4
4164,3347.0,743.52397,1.0,962.78,278.48,684.3,360.154972,1.0,0.25,1.0,0.083333,1.0,30.0,1000.0,402.895757,794.825011,0.0,12.0,2
4165,3005.0,55.59749,0.545455,479.98,479.98,0.0,942.597948,0.090909,0.090909,0.0,0.090909,1.0,1.0,1200.0,1836.626686,31.147044,0.0,11.0,3
4166,2813.0,0.0,0.0,0.0,0.0,0.0,253.887233,0.0,0.0,0.0,0.111111,1.0,0.0,500.0,2437.932505,202.9314694,0.0,9.0,0
4167,6767.0,1050.524091,0.875,0.0,0.0,0.0,1412.242287,0.0,0.0,0.0,0.125,1.0,0.0,1500.0,1270.512009,338.185134,0.0,8.0,0
4168,6965.0,899.526526,0.714286,0.0,0.0,0.0,1363.827125,0.0,0.0,0.0,0.142857,2.0,0.0,1500.0,202.25573,168.184085,0.0,7.0,0
4169,1797.0,90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2.0,0.0,3500.0,79.242572,81.716644,0.0,12.0,0
4171,3945.0,1924.657194,1.0,0.0,0.0,0.0,906.645286,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,428.488182,715.614697,0.0,12.0,0
4173,5409.0,2537.257188,1.0,0.0,0.0,0.0,557.526465,0.0,0.0,0.0,0.166667,2.0,0.0,2750.0,933.01991,602.387923,0.0,12.0,0
4174,6717.0,587.625834,0.727273,0.0,0.0,0.0,1056.036609,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,1209.43408,186.99955,0.0,12.0,0
4175,8221.0,5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,1350.318606,1249.937085,0.0,12.0,0
4176,2573.0,387.162964,0.909091,269.93,269.93,0.0,1838.276268,0.25,0.25,0.0,0.166667,2.0,6.0,4000.0,5728.317813,210.156238,0.222222,12.0,3
4177,3601.0,639.830783,0.636364,578.19,380.67,197.52,1848.938533,0.5,0.166667,0.416667,0.166667,4.0,25.0,2000.0,2247.506595,218.280473,0.0,12.0,2
4178,4291.0,2966.412112,1.0,1473.26,0.0,1473.26,979.388828,1.0,0.0,1.0,0.166667,2.0,20.0,3500.0,1464.911757,1562.426492,0.0,12.0,2
4179,4789.0,2141.675003,1.0,0.0,0.0,0.0,2314.315073,0.0,0.0,0.0,0.222222,4.0,0.0,2500.0,444.710357,455.578433,0.0,9.0,0
4180,641.0,969.346477,0.545455,0.0,0.0,0.0,7217.705353,0.0,0.0,0.0,0.25,5.0,0.0,5200.0,7122.694558,218.463565,0.166667,12.0,0
4181,3867.0,2507.16412,0.818182,0.0,0.0,0.0,9577.424422,0.0,0.0,0.0,0.25,6.0,0.0,7500.0,3331.674163,706.541509,0.090909,12.0,0
4182,6137.0,2651.966491,1.0,0.0,0.0,0.0,1680.241238,0.0,0.0,0.0,0.25,5.0,0.0,3000.0,771.905711,778.739379,0.0,12.0,0
4183,4503.0,970.120944,1.0,120.0,120.0,0.0,394.626936,0.083333,0.083333,0.0,0.25,8.0,1.0,1500.0,1646.068152,299.386794,0.0,12.0,0
4184,4759.0,4389.759633,1.0,473.74,473.74,0.0,2462.100789,0.166667,0.166667,0.0,0.25,17.0,7.0,4500.0,999.619739,1893.402934,0.0,12.0,0
4185,5291.0,2671.979402,1.0,1469.66,1427.43,42.23,2150.272488,0.666667,0.583333,0.166667,0.25,19.0,43.0,3000.0,4047.049777,1682.737989,0.0,12.0,2
4186,4993.0,6810.401782,1.0,635.76,164.32,471.44,3863.40531,0.916667,0.083333,0.916667,0.25,13.0,17.0,10000.0,3161.148768,3781.907645,0.0,12.0,2
4187,761.0,2584.617366,1.0,0.0,0.0,0.0,385.424519,0.0,0.0,0.0,0.3,3.0,0.0,3000.0,3206.865961,557.973185,0.0,10.0,0
4188,1907.0,6008.914524,0.777778,0.0,0.0,0.0,8304.470149,0.0,0.0,0.0,0.333333,9.0,0.0,9000.0,1279.301117,1404.889491,0.0,9.0,0
4189,3229.0,983.520793,0.888889,554.1,554.1,0.0,758.43644,0.333333,0.333333,0.0,0.333333,5.0,5.0,1200.0,376.440358,264.464403,0.0,9.0,3
4190,5367.0,863.988978,0.555556,160.8,0.0,160.8,2259.94053,0.555556,0.0,0.444444,0.333333,3.0,5.0,3000.0,216.340896,461.990627,0.0,9.0,2
4191,6967.0,6090.22908,1.0,1583.23,1583.23,0.0,8983.561279,0.666667,0.666667,0.0,0.333333,11.0,8.0,7000.0,8054.48508,1805.455623,0.083333,12.0,2
4192,4553.0,799.00867,1.0,192.96,0.0,192.96,559.392054,1.0,0.0,1.0,0.333333,5.0,12.0,2000.0,691.532728,170.548573,0.0,12.0,2
4193,5933.0,765.146736,0.5,0.0,0.0,0.0,2907.520964,0.0,0.0,0.0,0.375,13.0,0.0,2500.0,1852.897173,514.143157,0.0,8.0,0
4194,151.0,4994.957253,1.0,0.0,0.0,0.0,2539.708186,0.0,0.0,0.0,0.416667,7.0,0.0,6400.0,1107.988488,1242.754558,0.0,12.0,0
4195,5879.0,4732.37354,1.0,14.95,0.0,14.95,2173.356068,0.083333,0.0,0.083333,0.416667,11.0,1.0,5700.0,1289.284068,1172.289863,0.0,12.0,0
4196,6719.0,6443.077147,0.909091,2155.13,1325.34,829.79,1650.039631,1.0,0.583333,1.0,0.416667,17.0,75.0,7500.0,9689.602075,3163.402977,0.0,12.0,2
4197,4043.0,2118.52034,1.0,0.0,0.0,0.0,4675.289021,0.0,0.0,0.0,0.5,8.0,0.0,4000.0,1420.257435,503.523911,0.0,12.0,0
4198,2087.0,953.772248,1.0,747.62,747.62,0.0,1411.613588,0.166667,0.166667,0.0,0.5,6.0,2.0,2500.0,306.649908,215.800967,0.0,12.0,0
4199,6307.0,9226.646604,1.0,671.31,671.31,0.0,6171.934509,0.5,0.5,0.0,0.5,12.0,12.0,12000.0,2726.318749,3129.402094,0.0,12.0,2
4200,4687.0,3862.125712,1.0,812.78,676.8,135.98,3217.292489,0.5,0.333333,0.25,0.583333,13.0,14.0,6000.0,803.736956,1738.467819,0.0,12.0,2
4201,6725.0,1075.825135,1.0,32.0,32.0,0.0,1859.42106,0.083333,0.083333,0.0,0.666667,23.0,1.0,9000.0,2266.903508,385.237167,0.0,12.0,0
4202,1297.0,460.081479,0.833333,649.5,0.0,649.5,793.822988,0.833333,0.0,0.833333,0.666667,6.0,6.0,1000.0,625.116471,87.93873,0.25,6.0,2
4203,7385.0,226.684073,1.0,672.48,0.0,672.48,235.063106,1.0,0.0,1.0,0.666667,9.0,12.0,4500.0,869.632913,182.835878,0.0,12.0,2
4204,1025.0,2210.404961,1.0,1790.64,1358.4,432.24,1660.66756,1.0,0.833333,1.0,0.75,18.0,52.0,10500.0,8862.839094,478.820544,0.0,12.0,2
4205,3409.0,2809.125422,1.0,65.5,65.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,534.051634,1900.025531,0.0,12.0,3
4206,3893.0,34.017341,0.272727,494.6,494.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,456.293143,19.131945,0.0,12.0,3
4207,7863.0,444.841702,1.0,218.59,218.59,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,4.0,500.0,223.771445,226.769925,0.0,12.0,3
4208,7549.0,59.263479,0.181818,300.68,0.0,300.68,0.0,0.090909,0.0,0.090909,0.0,0.0,1.0,5000.0,3142.651675,80.613743,0.0,11.0,4
4209,1149.0,1422.85376,1.0,159.46,159.46,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,1600.0,468.122486,304.823458,0.0,10.0,3
4211,1467.0,668.291862,0.545455,248.77,0.0,248.77,0.0,0.333333,0.0,0.333333,0.0,0.0,8.0,1500.0,2482.201611,244.376255,0.0,12.0,4
4212,1689.0,651.55986,1.0,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,1800.0,199.706361,388.868388,0.0,12.0,3
4213,3603.0,1555.053764,1.0,168.0,0.0,168.0,0.0,0.333333,0.0,0.25,0.0,0.0,6.0,1500.0,192.947097,13453.34489,0.0,12.0,4
4215,4779.0,39.477741,0.545455,325.66,325.66,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,7.0,1000.0,288.039256,107.908566,0.0,12.0,3
4216,2913.0,5379.384053,1.0,501.09,501.09,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,9000.0,1480.283481,1923.071434,0.0,12.0,3
4217,477.0,28.80071,0.727273,173.02,0.0,173.02,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,229.503322,133.44239,0.272727,12.0,4
4218,4173.0,289.537597,0.909091,1216.7,1216.7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,9.0,5000.0,788.58998,188.958312,0.0,12.0,3
4219,4697.0,1390.597054,1.0,724.4,724.4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,9.0,7000.0,998.57171,432.987767,0.0,12.0,3
4220,6517.0,0.0,0.0,120.82,0.0,120.82,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,275.029692,144.5166422,0.0,12.0,4
4221,6709.0,201.3504,1.0,600.0,0.0,600.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,1000.0,249.066308,184.776562,0.0,12.0,4
